Tamanho do Download (KB),Data do Download,Fuso Horário,Nome do Arquivo,Tipo de Arquivo,Horário Sinótico,Tipo de Observação,Data da Observação
2061440,2023-03-20 22:00:50.000000000,-03,gdas.t18z.gpsipw.tm00.bufr_d.nr.20230320,gdas,18,gpsipw,2023-03-20 18:00:00
56999344,2023-03-20 22:00:55.000000000,-03,gdas.t18z.gpsro.tm00.bufr_d.20230320,gdas,18,gpsro,2023-03-20 18:00:00
832937144,2023-03-20 22:02:47.000000000,-03,gdas.t18z.mtiasi.tm00.bufr_d.20230320,gdas,18,mtiasi,2023-03-20 18:00:00
0,2023-03-20 22:00:50.000000000,-03,gdas.t18z.osbuv8.tm00.bufr_d.20230320,gdas,18,osbuv8,2023-03-20 18:00:00
55856984,2023-03-20 22:01:06.000000000,-03,gdas.t18z.prepbufr.nr.20230320,gdas,18,prepbufr,2023-03-20 18:00:00
331769120,2023-03-20 22:01:16.000000000,-03,gdas.t18z.satwnd.tm00.bufr_d.20230320,gdas,18,satwnd,2023-03-20 18:00:00
0,2023-03-20 22:00:50.000000000,-03,gdas.t18z.sevcsr.tm00.bufr_d.20230320,gdas,18,sevcsr,2023-03-20 18:00:00
13846568,2023-03-21 03:15:05.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230321,gdas,00,1bamua,2023-03-21 00:00:00
15963856,2023-03-21 03:00:10.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230321,gdas,00,1bhrs4,2023-03-21 00:00:00
0,2023-03-21 03:00:10.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230321,gdas,00,airsev,2023-03-21 00:00:00
157328552,2023-03-21 03:00:35.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230321,gdas,00,atms,2023-03-21 00:00:00
1204426264,2023-03-21 03:03:32.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230321,gdas,00,crisf4,2023-03-21 00:00:00
36097480,2023-03-21 03:00:25.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230321,gdas,00,eshrs3,2023-03-21 00:00:00
67193288,2023-03-21 03:00:30.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230321,gdas,00,esmhs,2023-03-21 00:00:00
2226272,2023-03-21 03:00:05.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230321,gdas,00,gome,2023-03-21 00:00:00
1766840,2023-03-21 03:15:10.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230321,gdas,00,gpsipw,2023-03-21 00:00:00
47829432,2023-03-21 03:15:15.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230321,gdas,00,gpsro,2023-03-21 00:00:00
823727400,2023-03-21 03:16:47.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230321,gdas,00,mtiasi,2023-03-21 00:00:00
0,2023-03-21 03:15:15.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230321,gdas,00,osbuv8,2023-03-21 00:00:00
58369176,2023-03-21 03:15:15.000000000,-03,gdas.t00z.prepbufr.nr.20230321,gdas,00,prepbufr,2023-03-21 00:00:00
305282608,2023-03-21 03:01:16.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230321,gdas,00,satwnd,2023-03-21 00:00:00
0,2023-03-21 03:00:15.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230321,gdas,00,sevcsr,2023-03-21 00:00:00
12685320,2023-03-21 09:00:10.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230321,gdas,06,1bamua,2023-03-21 06:00:00
15964248,2023-03-21 09:00:15.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230321,gdas,06,1bhrs4,2023-03-21 06:00:00
0,2023-03-21 09:00:15.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230321,gdas,06,airsev,2023-03-21 06:00:00
158705472,2023-03-21 09:00:45.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230321,gdas,06,atms,2023-03-21 06:00:00
1206109296,2023-03-21 09:04:32.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230321,gdas,06,crisf4,2023-03-21 06:00:00
26762352,2023-03-21 09:00:25.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230321,gdas,06,eshrs3,2023-03-21 06:00:00
38005424,2023-03-21 09:00:35.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230321,gdas,06,esmhs,2023-03-21 06:00:00
2583712,2023-03-21 09:00:35.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230321,gdas,06,gome,2023-03-21 06:00:00
1964416,2023-03-21 09:00:40.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230321,gdas,06,gpsipw,2023-03-21 06:00:00
53341648,2023-03-21 09:00:55.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230321,gdas,06,gpsro,2023-03-21 06:00:00
829032776,2023-03-21 09:03:32.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230321,gdas,06,mtiasi,2023-03-21 06:00:00
0,2023-03-21 09:00:40.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230321,gdas,06,osbuv8,2023-03-21 06:00:00
59880320,2023-03-21 09:01:20.000000000,-03,gdas.t06z.prepbufr.nr.20230321,gdas,06,prepbufr,2023-03-21 06:00:00
298633296,2023-03-21 09:01:35.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230321,gdas,06,satwnd,2023-03-21 06:00:00
0,2023-03-21 09:00:40.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230321,gdas,06,sevcsr,2023-03-21 06:00:00
13361776,2023-03-21 15:00:35.000000000,-03,gdas.t12z.1bamua.tm00.bufr_d.20230321,gdas,12,1bamua,2023-03-21 12:00:00
16214632,2023-03-21 15:00:15.000000000,-03,gdas.t12z.1bhrs4.tm00.bufr_d.20230321,gdas,12,1bhrs4,2023-03-21 12:00:00
0,2023-03-21 15:00:05.000000000,-03,gdas.t12z.airsev.tm00.bufr_d.20230321,gdas,12,airsev,2023-03-21 12:00:00
159014560,2023-03-21 15:00:56.000000000,-03,gdas.t12z.atms.tm00.bufr_d.20230321,gdas,12,atms,2023-03-21 12:00:00
1207604488,2023-03-21 15:03:53.000000000,-03,gdas.t12z.crisf4.tm00.bufr_d.20230321,gdas,12,crisf4,2023-03-21 12:00:00
34967792,2023-03-21 15:00:30.000000000,-03,gdas.t12z.eshrs3.tm00.bufr_d.20230321,gdas,12,eshrs3,2023-03-21 12:00:00
61594224,2023-03-21 15:00:21.000000000,-03,gdas.t12z.esmhs.tm00.bufr_d.20230321,gdas,12,esmhs,2023-03-21 12:00:00
2357096,2023-03-21 15:00:10.000000000,-03,gdas.t12z.gome.tm00.bufr_d.20230321,gdas,12,gome,2023-03-21 12:00:00
1881544,2023-03-21 15:00:35.000000000,-03,gdas.t12z.gpsipw.tm00.bufr_d.nr.20230321,gdas,12,gpsipw,2023-03-21 12:00:00
54127688,2023-03-21 15:00:21.000000000,-03,gdas.t12z.gpsro.tm00.bufr_d.20230321,gdas,12,gpsro,2023-03-21 12:00:00
827780576,2023-03-21 15:03:02.000000000,-03,gdas.t12z.mtiasi.tm00.bufr_d.20230321,gdas,12,mtiasi,2023-03-21 12:00:00
0,2023-03-21 15:00:35.000000000,-03,gdas.t12z.osbuv8.tm00.bufr_d.20230321,gdas,12,osbuv8,2023-03-21 12:00:00
63395776,2023-03-21 15:20:16.000000000,-03,gdas.t12z.prepbufr.nr.20230321,gdas,12,prepbufr,2023-03-21 12:00:00
323584208,2023-03-21 15:01:26.000000000,-03,gdas.t12z.satwnd.tm00.bufr_d.20230321,gdas,12,satwnd,2023-03-21 12:00:00
0,2023-03-21 15:00:10.000000000,-03,gdas.t12z.sevcsr.tm00.bufr_d.20230321,gdas,12,sevcsr,2023-03-21 12:00:00
13429472,2023-03-21 22:00:10.000000000,-03,gdas.t18z.1bamua.tm00.bufr_d.20230321,gdas,18,1bamua,2023-03-21 18:00:00
14782392,2023-03-21 22:00:15.000000000,-03,gdas.t18z.1bhrs4.tm00.bufr_d.20230321,gdas,18,1bhrs4,2023-03-21 18:00:00
0,2023-03-21 22:00:15.000000000,-03,gdas.t18z.airsev.tm00.bufr_d.20230321,gdas,18,airsev,2023-03-21 18:00:00
158598192,2023-03-21 22:00:46.000000000,-03,gdas.t18z.atms.tm00.bufr_d.20230321,gdas,18,atms,2023-03-21 18:00:00
1200974952,2023-03-21 22:03:53.000000000,-03,gdas.t18z.crisf4.tm00.bufr_d.20230321,gdas,18,crisf4,2023-03-21 18:00:00
29319552,2023-03-21 22:00:25.000000000,-03,gdas.t18z.eshrs3.tm00.bufr_d.20230321,gdas,18,eshrs3,2023-03-21 18:00:00
52766576,2023-03-21 22:00:20.000000000,-03,gdas.t18z.esmhs.tm00.bufr_d.20230321,gdas,18,esmhs,2023-03-21 18:00:00
2437952,2023-03-21 22:00:30.000000000,-03,gdas.t18z.gome.tm00.bufr_d.20230321,gdas,18,gome,2023-03-21 18:00:00
1888624,2023-03-21 22:00:30.000000000,-03,gdas.t18z.gpsipw.tm00.bufr_d.nr.20230321,gdas,18,gpsipw,2023-03-21 18:00:00
53317120,2023-03-21 22:00:45.000000000,-03,gdas.t18z.gpsro.tm00.bufr_d.20230321,gdas,18,gpsro,2023-03-21 18:00:00
830976936,2023-03-21 22:03:02.000000000,-03,gdas.t18z.mtiasi.tm00.bufr_d.20230321,gdas,18,mtiasi,2023-03-21 18:00:00
0,2023-03-21 22:00:30.000000000,-03,gdas.t18z.osbuv8.tm00.bufr_d.20230321,gdas,18,osbuv8,2023-03-21 18:00:00
61918640,2023-03-21 22:00:55.000000000,-03,gdas.t18z.prepbufr.nr.20230321,gdas,18,prepbufr,2023-03-21 18:00:00
341413856,2023-03-21 22:01:20.000000000,-03,gdas.t18z.satwnd.tm00.bufr_d.20230321,gdas,18,satwnd,2023-03-21 18:00:00
0,2023-03-21 22:00:30.000000000,-03,gdas.t18z.sevcsr.tm00.bufr_d.20230321,gdas,18,sevcsr,2023-03-21 18:00:00
13659896,2023-03-22 03:00:30.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230322,gdas,00,1bamua,2023-03-22 00:00:00
15939624,2023-03-22 03:00:15.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230322,gdas,00,1bhrs4,2023-03-22 00:00:00
0,2023-03-22 03:00:10.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230322,gdas,00,airsev,2023-03-22 00:00:00
158290304,2023-03-22 03:00:40.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230322,gdas,00,atms,2023-03-22 00:00:00
1202299288,2023-03-22 03:03:03.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230322,gdas,00,crisf4,2023-03-22 00:00:00
33598376,2023-03-22 03:00:25.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230322,gdas,00,eshrs3,2023-03-22 00:00:00
69644000,2023-03-22 03:00:20.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230322,gdas,00,esmhs,2023-03-22 00:00:00
2520160,2023-03-22 03:00:05.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230322,gdas,00,gome,2023-03-22 00:00:00
1682880,2023-03-22 03:00:30.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230322,gdas,00,gpsipw,2023-03-22 00:00:00
53057824,2023-03-22 03:00:20.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230322,gdas,00,gpsro,2023-03-22 00:00:00
825499624,2023-03-22 03:02:27.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230322,gdas,00,mtiasi,2023-03-22 00:00:00
0,2023-03-22 03:00:30.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230322,gdas,00,osbuv8,2023-03-22 00:00:00
68079656,2023-03-22 03:15:10.000000000,-03,gdas.t00z.prepbufr.nr.20230322,gdas,00,prepbufr,2023-03-22 00:00:00
304789896,2023-03-22 03:01:01.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230322,gdas,00,satwnd,2023-03-22 00:00:00
0,2023-03-22 03:00:15.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230322,gdas,00,sevcsr,2023-03-22 00:00:00
13087368,2023-03-22 09:00:10.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230322,gdas,06,1bamua,2023-03-22 06:00:00
15973472,2023-03-22 09:00:15.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230322,gdas,06,1bhrs4,2023-03-22 06:00:00
0,2023-03-22 09:00:15.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230322,gdas,06,airsev,2023-03-22 06:00:00
158542424,2023-03-22 09:00:51.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230322,gdas,06,atms,2023-03-22 06:00:00
1203834640,2023-03-22 09:04:13.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230322,gdas,06,crisf4,2023-03-22 06:00:00
26997192,2023-03-22 09:00:20.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230322,gdas,06,eshrs3,2023-03-22 06:00:00
43122904,2023-03-22 09:00:35.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230322,gdas,06,esmhs,2023-03-22 06:00:00
2289648,2023-03-22 09:00:35.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230322,gdas,06,gome,2023-03-22 06:00:00
1968424,2023-03-22 09:00:35.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230322,gdas,06,gpsipw,2023-03-22 06:00:00
54699232,2023-03-22 09:00:55.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230322,gdas,06,gpsro,2023-03-22 06:00:00
827680176,2023-03-22 09:03:27.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230322,gdas,06,mtiasi,2023-03-22 06:00:00
0,2023-03-22 09:00:35.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230322,gdas,06,osbuv8,2023-03-22 06:00:00
65691592,2023-03-22 09:01:15.000000000,-03,gdas.t06z.prepbufr.nr.20230322,gdas,06,prepbufr,2023-03-22 06:00:00
312048296,2023-03-22 09:01:31.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230322,gdas,06,satwnd,2023-03-22 06:00:00
0,2023-03-22 10:15:05.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230322,gdas,06,sevcsr,2023-03-22 06:00:00
14049656,2023-03-22 15:20:10.000000000,-03,gdas.t12z.1bamua.tm00.bufr_d.20230322,gdas,12,1bamua,2023-03-22 12:00:00
16165152,2023-03-22 15:00:30.000000000,-03,gdas.t12z.1bhrs4.tm00.bufr_d.20230322,gdas,12,1bhrs4,2023-03-22 12:00:00
0,2023-03-22 15:00:05.000000000,-03,gdas.t12z.airsev.tm00.bufr_d.20230322,gdas,12,airsev,2023-03-22 12:00:00
158674568,2023-03-22 15:00:45.000000000,-03,gdas.t12z.atms.tm00.bufr_d.20230322,gdas,12,atms,2023-03-22 12:00:00
1204452176,2023-03-22 15:03:52.000000000,-03,gdas.t12z.crisf4.tm00.bufr_d.20230322,gdas,12,crisf4,2023-03-22 12:00:00
26261968,2023-03-22 15:00:35.000000000,-03,gdas.t12z.eshrs3.tm00.bufr_d.20230322,gdas,12,eshrs3,2023-03-22 12:00:00
61421792,2023-03-22 15:00:20.000000000,-03,gdas.t12z.esmhs.tm00.bufr_d.20230322,gdas,12,esmhs,2023-03-22 12:00:00
2649672,2023-03-22 15:00:05.000000000,-03,gdas.t12z.gome.tm00.bufr_d.20230322,gdas,12,gome,2023-03-22 12:00:00
1938560,2023-03-22 15:20:10.000000000,-03,gdas.t12z.gpsipw.tm00.bufr_d.nr.20230322,gdas,12,gpsipw,2023-03-22 12:00:00
58289776,2023-03-22 15:20:20.000000000,-03,gdas.t12z.gpsro.tm00.bufr_d.20230322,gdas,12,gpsro,2023-03-22 12:00:00
826778864,2023-03-22 15:22:12.000000000,-03,gdas.t12z.mtiasi.tm00.bufr_d.20230322,gdas,12,mtiasi,2023-03-22 12:00:00
0,2023-03-22 15:20:20.000000000,-03,gdas.t12z.osbuv8.tm00.bufr_d.20230322,gdas,12,osbuv8,2023-03-22 12:00:00
66889120,2023-03-22 15:20:20.000000000,-03,gdas.t12z.prepbufr.nr.20230322,gdas,12,prepbufr,2023-03-22 12:00:00
346724880,2023-03-22 15:01:26.000000000,-03,gdas.t12z.satwnd.tm00.bufr_d.20230322,gdas,12,satwnd,2023-03-22 12:00:00
0,2023-03-22 15:00:20.000000000,-03,gdas.t12z.sevcsr.tm00.bufr_d.20230322,gdas,12,sevcsr,2023-03-22 12:00:00
13824368,2023-03-22 22:00:10.000000000,-03,gdas.t18z.1bamua.tm00.bufr_d.20230322,gdas,18,1bamua,2023-03-22 18:00:00
15979480,2023-03-22 22:00:20.000000000,-03,gdas.t18z.1bhrs4.tm00.bufr_d.20230322,gdas,18,1bhrs4,2023-03-22 18:00:00
0,2023-03-22 22:00:20.000000000,-03,gdas.t18z.airsev.tm00.bufr_d.20230322,gdas,18,airsev,2023-03-22 18:00:00
158420600,2023-03-22 22:00:45.000000000,-03,gdas.t18z.atms.tm00.bufr_d.20230322,gdas,18,atms,2023-03-22 18:00:00
1187637552,2023-03-22 22:03:32.000000000,-03,gdas.t18z.crisf4.tm00.bufr_d.20230322,gdas,18,crisf4,2023-03-22 18:00:00
19306104,2023-03-22 22:00:25.000000000,-03,gdas.t18z.eshrs3.tm00.bufr_d.20230322,gdas,18,eshrs3,2023-03-22 18:00:00
42635416,2023-03-22 22:00:35.000000000,-03,gdas.t18z.esmhs.tm00.bufr_d.20230322,gdas,18,esmhs,2023-03-22 18:00:00
2150840,2023-03-22 22:00:40.000000000,-03,gdas.t18z.gome.tm00.bufr_d.20230322,gdas,18,gome,2023-03-22 18:00:00
1941456,2023-03-22 22:00:40.000000000,-03,gdas.t18z.gpsipw.tm00.bufr_d.nr.20230322,gdas,18,gpsipw,2023-03-22 18:00:00
52698328,2023-03-22 22:00:55.000000000,-03,gdas.t18z.gpsro.tm00.bufr_d.20230322,gdas,18,gpsro,2023-03-22 18:00:00
829815272,2023-03-22 22:02:32.000000000,-03,gdas.t18z.mtiasi.tm00.bufr_d.20230322,gdas,18,mtiasi,2023-03-22 18:00:00
0,2023-03-22 22:00:40.000000000,-03,gdas.t18z.osbuv8.tm00.bufr_d.20230322,gdas,18,osbuv8,2023-03-22 18:00:00
63771192,2023-03-22 22:01:10.000000000,-03,gdas.t18z.prepbufr.nr.20230322,gdas,18,prepbufr,2023-03-22 18:00:00
344889488,2023-03-22 22:01:25.000000000,-03,gdas.t18z.satwnd.tm00.bufr_d.20230322,gdas,18,satwnd,2023-03-22 18:00:00
0,2023-03-22 22:00:40.000000000,-03,gdas.t18z.sevcsr.tm00.bufr_d.20230322,gdas,18,sevcsr,2023-03-22 18:00:00
13554672,2023-03-23 03:15:05.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230323,gdas,00,1bamua,2023-03-23 00:00:00
15066464,2023-03-23 03:00:11.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230323,gdas,00,1bhrs4,2023-03-23 00:00:00
0,2023-03-23 03:00:06.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230323,gdas,00,airsev,2023-03-23 00:00:00
158377480,2023-03-23 03:00:41.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230323,gdas,00,atms,2023-03-23 00:00:00
1204621744,2023-03-23 03:03:02.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230323,gdas,00,crisf4,2023-03-23 00:00:00
25134024,2023-03-23 03:00:16.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230323,gdas,00,eshrs3,2023-03-23 00:00:00
64927448,2023-03-23 03:00:21.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230323,gdas,00,esmhs,2023-03-23 00:00:00
2735952,2023-03-23 03:00:06.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230323,gdas,00,gome,2023-03-23 00:00:00
1546664,2023-03-23 03:15:10.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230323,gdas,00,gpsipw,2023-03-23 00:00:00
52756688,2023-03-23 03:15:21.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230323,gdas,00,gpsro,2023-03-23 00:00:00
826187648,2023-03-23 03:17:32.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230323,gdas,00,mtiasi,2023-03-23 00:00:00
0,2023-03-23 03:15:21.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230323,gdas,00,osbuv8,2023-03-23 00:00:00
68108832,2023-03-23 03:15:21.000000000,-03,gdas.t00z.prepbufr.nr.20230323,gdas,00,prepbufr,2023-03-23 00:00:00
314100184,2023-03-23 03:01:01.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230323,gdas,00,satwnd,2023-03-23 00:00:00
0,2023-03-23 03:00:11.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230323,gdas,00,sevcsr,2023-03-23 00:00:00
13047848,2023-03-23 09:00:10.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230323,gdas,06,1bamua,2023-03-23 06:00:00
15878880,2023-03-23 09:00:15.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230323,gdas,06,1bhrs4,2023-03-23 06:00:00
0,2023-03-23 09:00:15.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230323,gdas,06,airsev,2023-03-23 06:00:00
158870032,2023-03-23 09:01:30.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230323,gdas,06,atms,2023-03-23 06:00:00
1205312664,2023-03-23 09:04:42.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230323,gdas,06,crisf4,2023-03-23 06:00:00
20432296,2023-03-23 09:00:20.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230323,gdas,06,eshrs3,2023-03-23 06:00:00
36498032,2023-03-23 09:00:35.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230323,gdas,06,esmhs,2023-03-23 06:00:00
2183352,2023-03-23 09:00:45.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230323,gdas,06,gome,2023-03-23 06:00:00
2006576,2023-03-23 09:00:50.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230323,gdas,06,gpsipw,2023-03-23 06:00:00
55983992,2023-03-23 09:01:35.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230323,gdas,06,gpsro,2023-03-23 06:00:00
829917072,2023-03-23 09:03:57.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230323,gdas,06,mtiasi,2023-03-23 06:00:00
0,2023-03-23 09:00:55.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230323,gdas,06,osbuv8,2023-03-23 06:00:00
67260296,2023-03-23 09:01:50.000000000,-03,gdas.t06z.prepbufr.nr.20230323,gdas,06,prepbufr,2023-03-23 06:00:00
313626968,2023-03-23 09:02:01.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230323,gdas,06,satwnd,2023-03-23 06:00:00
0,2023-03-23 09:01:00.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230323,gdas,06,sevcsr,2023-03-23 06:00:00
13719984,2023-03-23 15:00:30.000000000,-03,gdas.t12z.1bamua.tm00.bufr_d.20230323,gdas,12,1bamua,2023-03-23 12:00:00
16138736,2023-03-23 15:00:15.000000000,-03,gdas.t12z.1bhrs4.tm00.bufr_d.20230323,gdas,12,1bhrs4,2023-03-23 12:00:00
0,2023-03-23 15:00:10.000000000,-03,gdas.t12z.airsev.tm00.bufr_d.20230323,gdas,12,airsev,2023-03-23 12:00:00
158498256,2023-03-23 15:01:00.000000000,-03,gdas.t12z.atms.tm00.bufr_d.20230323,gdas,12,atms,2023-03-23 12:00:00
1205121296,2023-03-23 15:03:58.000000000,-03,gdas.t12z.crisf4.tm00.bufr_d.20230323,gdas,12,crisf4,2023-03-23 12:00:00
32926272,2023-03-23 15:00:25.000000000,-03,gdas.t12z.eshrs3.tm00.bufr_d.20230323,gdas,12,eshrs3,2023-03-23 12:00:00
54264744,2023-03-23 15:00:25.000000000,-03,gdas.t12z.esmhs.tm00.bufr_d.20230323,gdas,12,esmhs,2023-03-23 12:00:00
2604968,2023-03-23 15:00:10.000000000,-03,gdas.t12z.gome.tm00.bufr_d.20230323,gdas,12,gome,2023-03-23 12:00:00
1937168,2023-03-23 15:00:30.000000000,-03,gdas.t12z.gpsipw.tm00.bufr_d.nr.20230323,gdas,12,gpsipw,2023-03-23 12:00:00
55669504,2023-03-23 15:00:20.000000000,-03,gdas.t12z.gpsro.tm00.bufr_d.20230323,gdas,12,gpsro,2023-03-23 12:00:00
830003208,2023-03-23 15:03:12.000000000,-03,gdas.t12z.mtiasi.tm00.bufr_d.20230323,gdas,12,mtiasi,2023-03-23 12:00:00
0,2023-03-23 15:00:30.000000000,-03,gdas.t12z.osbuv8.tm00.bufr_d.20230323,gdas,12,osbuv8,2023-03-23 12:00:00
66668800,2023-03-23 15:20:15.000000000,-03,gdas.t12z.prepbufr.nr.20230323,gdas,12,prepbufr,2023-03-23 12:00:00
344527440,2023-03-23 15:01:21.000000000,-03,gdas.t12z.satwnd.tm00.bufr_d.20230323,gdas,12,satwnd,2023-03-23 12:00:00
0,2023-03-23 15:00:10.000000000,-03,gdas.t12z.sevcsr.tm00.bufr_d.20230323,gdas,12,sevcsr,2023-03-23 12:00:00
13524664,2023-03-23 22:00:15.000000000,-03,gdas.t18z.1bamua.tm00.bufr_d.20230323,gdas,18,1bamua,2023-03-23 18:00:00
15260808,2023-03-23 22:00:15.000000000,-03,gdas.t18z.1bhrs4.tm00.bufr_d.20230323,gdas,18,1bhrs4,2023-03-23 18:00:00
0,2023-03-23 22:00:20.000000000,-03,gdas.t18z.airsev.tm00.bufr_d.20230323,gdas,18,airsev,2023-03-23 18:00:00
159047328,2023-03-23 22:01:20.000000000,-03,gdas.t18z.atms.tm00.bufr_d.20230323,gdas,18,atms,2023-03-23 18:00:00
1193626880,2023-03-23 22:08:03.000000000,-03,gdas.t18z.crisf4.tm00.bufr_d.20230323,gdas,18,crisf4,2023-03-23 18:00:00
27232240,2023-03-23 22:00:25.000000000,-03,gdas.t18z.eshrs3.tm00.bufr_d.20230323,gdas,18,eshrs3,2023-03-23 18:00:00
43245480,2023-03-23 22:00:40.000000000,-03,gdas.t18z.esmhs.tm00.bufr_d.20230323,gdas,18,esmhs,2023-03-23 18:00:00
2328816,2023-03-23 22:00:45.000000000,-03,gdas.t18z.gome.tm00.bufr_d.20230323,gdas,18,gome,2023-03-23 18:00:00
1955664,2023-03-23 22:00:45.000000000,-03,gdas.t18z.gpsipw.tm00.bufr_d.nr.20230323,gdas,18,gpsipw,2023-03-23 18:00:00
51361792,2023-03-23 22:01:05.000000000,-03,gdas.t18z.gpsro.tm00.bufr_d.20230323,gdas,18,gpsro,2023-03-23 18:00:00
826398328,2023-03-23 22:04:32.000000000,-03,gdas.t18z.mtiasi.tm00.bufr_d.20230323,gdas,18,mtiasi,2023-03-23 18:00:00
0,2023-03-23 22:00:45.000000000,-03,gdas.t18z.osbuv8.tm00.bufr_d.20230323,gdas,18,osbuv8,2023-03-23 18:00:00
63205000,2023-03-23 22:01:25.000000000,-03,gdas.t18z.prepbufr.nr.20230323,gdas,18,prepbufr,2023-03-23 18:00:00
336489160,2023-03-23 22:02:41.000000000,-03,gdas.t18z.satwnd.tm00.bufr_d.20230323,gdas,18,satwnd,2023-03-23 18:00:00
